StartTime,MeanTime,Group,Summary
1343433903,1343441412,1409,@ruth_pine tennis diving and gymnastics I would like to watch. Whether I will or not remains to be seen. #London2012
1343433885,1343441462,1410,#olympics ! Can't wait for volleyball and gymnastics!:}
1343433875,1343441469,1411,RT @heyitsmekait: No better time to have DVR than when the Olympics are here!! #stoked #london2012 #gymnastics
1343433872,1343441473,1412,volleyball diving gymnastics soccer. #olympics #USA #cantwait #EXCITED too many hash tags.
1343433856,1343441488,1413,Can't wait for gymnastics somersault. Your girl on my pole vault. #London2012 #Olympics
1343433854,1343441583,1414,“@heyitsmekait: No better time to have DVR than when the Olympics are here!! #stoked #london2012 #gymnastics” #wrestling!!!
1343433798,1343441644,1415,The only thing i like bout the #olympics is the opening ceremony & gymnastics.
1343433795,1343441683,1416,Men's gymnastics > women's gymnatics > sand volleyball > swimming>>>>>> #OLYMPICS
1343433769,1343441701,1417,Can't wait to see diving swimming and gymnastics. Too excited!! #Olympics
1343433761,1343441712,1418,Can't wait to watching gymnastics and diving! #London2012 #myfav
1343433693,1343441754,1419,RT @Gymnasticprblms: I don't think I'll be watching any other sports besides gymnastics during the #Olympics
1343433655,1343441762,1420,I just want to see da gymnastics @anisapacheco #olympics2012
1343433646,1343441799,1421,So looking forward to the gymnastics part of the Olympics!! #london2012
1343433612,1343441810,1422,There is the gymnastics I suppose. #TeamWhoeversTheSexiest #Woo #Olympics
1343433579,1343441837,1423,Only #Olympics I wanna watch are #swimming #diving & #gymnastics
1343433540,1343441838,1424,I cant wait to watch gymnastics and volleyball #olympics
1343433535,1343441842,1425,RT @NBCOlympics: US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343433492,1343441848,1426,I'm just excited to watch the gymnastics :$ #Olympics2012
1343433483,1343441854,1427,Exiting #OLYMPICS2012 can't wait for the diving and gymnastics
1343433469,1343441857,1428,RT @aarondc27: Cheering on my boy @danvhenry competing in rhythmic gymnastics for #2012London #London2012 #olympics
1343433401,1343441861,1429,RT @Drake_Rhymes: Can't wait for gymnastics somersault. Your girl on my pole vault. #London2012 #Olympics
1343433380,1343441865,1430,U.S. women's gymnastics: Schedule TV times and 2012 Olympics roster http://t.co/TqWLljpe #gymnastics #olympics
1343433361,1343441868,1431,RT @Drake_Rhymes: Can't wait for gymnastics somersault. Your girl on my pole vault. #London2012 #Olympics
1343433306,1343441882,1432,Got my tickets for the games. First up - gymnastics tomorrow! #Olympics #London2012 http://t.co/8IV9zTzS
1343433303,1343441883,1433,RT @_KayHenderson2: I cant wait to watch gymnastics and volleyball #olympics
1343433238,1343441901,1434,I'm really only excited for gymnastics diving and beach volleyball #Olympics2012
1343433214,1343441904,1435,@jordyn_wieber can't wait to see you compete your are going to do SO AWESOME!! your rock jordyn!! <3 <3 #olympics #gymnastics #usa
1343433160,1343441918,1436,Although I can't wait to see the gymnastics 😍 #olympics2012
1343433142,1343441931,1437,RT @maddiecook1: So pumped for the opening ceremonies today #London2012 #gymnastics
1343433126,1343441948,1438,RT @_PigeontoedThug: - i just wanna see volleyball gymnastics swimming and track & field. #Olympics2012
1343433095,1343441955,1439,Can't wait to watch the #olympics so excited to see Massachusetts native @Aly_Raisman kill it in gymnastics! #teamUSA 🇺🇸
1343433074,1343441974,1440,RT @USAgym2012: Such a cute idea I had :) baby Kyla Ross! #kylaross #gymnastics #London2012 http://t.co/UjrDBw7F
1343433048,1343442005,1441,RT @ChurchMonica: Cant wait to watch USA diving and gymnastics #London2012 #Olympics #Excited
1343433029,1343442010,1442,RT @_KayHenderson2: I cant wait to watch gymnastics and volleyball #olympics
1343433027,1343442036,1443,Girls gymnastics would be the same day as the Toby Keith concert . Grrr thank god for DVR #Olympics #TeamUSA
1343433003,1343442044,1444,Can't wait for Sunday! #gymnastics #olympics
1343432987,1343442088,1445,RT @Tagwhat: Home of the @London2012 badminton and rhythmic gymnastics is @WEMBLEYARENA http://t.co/5tYR2nTL #london #london2012 #olympi ...
1343432971,1343442096,1446,So excited for the Olympic opening ceremony! But even more excited that I'm going to watch the gymnastics on Sunday! #London2012
1343432965,1343442098,1447,Ready for the gymnastics olympics! #Olympics #gymnastics #TeamUSA
1343432952,1343442101,1448,RT @maddiecook1: So pumped for the opening ceremonies today #London2012 #gymnastics
1343432918,1343442168,1449,Looking forwards to the swimming diving and gymnastics more than anything <3 :) #favouriteevents #Olympics
1343432900,1343442212,1450,And twitter will be deleted....NOW! See you when swimming and gymnastics are over. :) #gousa #olympics
1343432871,1343442227,1451,Cant wait to watch gymnastics #Olympics
1343432849,1343442264,1452,Go Jordyn Wieber <3 #TeamUSA #Olympics #jordynwieber #gymnastics
1343432835,1343442266,1453,RT @Drake_Rhymes: Can't wait for gymnastics somersault. Your girl on my pole vault. #London2012 #Olympics
1343432814,1343442271,1454,And #TeamUSA is going to SUCK at gymnastics this year.. Or anything.... At the #Olympics
1343432800,1343442285,1455,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343432793,1343442291,1456,OK foxy's #Olympics highlights: male gymnastics and male modern pentathlon equestrian event ^^
1343432773,1343442312,1457,Sunday off work? Looks like i am getting up at 4 am to watch women's gymnastics! #olympics
1343432760,1343442327,1458,why is women's gymnastics at 9:40 in the morning on sunday?!? #London2012
1343432736,1343442331,1459,Lol nice job @yoEv :) “@InsideGym: Will Martha join #Twitter?! http://t.co/2KKU4UKK #London2012 #gymnastics #Olympics”
1343432691,1343442340,1460,RT @NBCOlympics: US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343432681,1343442351,1461,I probably should have just focused on my synchronised swimming and javelin throwing rather than the gymnastics.. #Hubris #Olympics
1343432658,1343442372,1462,Just looking forward to the gymnastics and 100/200 meters and the relay tbh #London2012
1343432656,1343442379,1463,The Summer Olympics; when everyone suddenly turns into huge synchronized swimming and gymnastics fans. #youknowitsture #olympics #Canada
1343432651,1343442383,1464,I just wanna watch gymnastics & track #Olympics .
1343432549,1343442407,1465,I cannot wait for gymnastics to start tomorrow! #olympics
1343432498,1343442419,1466,Louis Smith for gymnastics #London2012 ;) <3 http://t.co/hLl6sVA6
1343432466,1343442420,1467,I want to see the gymnastics really. #olympics
1343432463,1343442427,1468,RT @taylordouglas73: So excited for the #olympics #gymnastics #diving
1343432445,1343442437,1469,can't wait to see #louissmith do gymnastics! #fit #olympics2012
1343432432,1343442439,1470,RT @mizzlexa: Can't wait for women's gymnastics to start! #London2012 #USA 🇺🇸
1343432428,1343442446,1471,mmmmmmm louis smith worth watching the gymnastics for #london2012
1343432409,1343442453,1472,Opening ceremonies tonight! #GoUSA Very exciting to see local girl Aly Raisman Capt. of gymnastics team #Olympics #London2012
1343432390,1343442460,1473,RT @NBCOlympics: US! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343432377,1343442490,1474,Press handstand :) gymnastics #olympics http://t.co/5qaGFWnX
1343432347,1343442492,1475,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343432311,1343442501,1476,RT @emmad321: The Summer Olympics; when everyone suddenly turns into huge synchronized swimming and gymnastics fans. #youknowitsture #o ...
1343432251,1343442501,1477,tbh i only really wanna watch gymnastics and 100m sprint #olympics
1343432230,1343442526,1478,I'm watching the gymnastics athletics swimming cycling & rowing. Everything else is boring. #London2012
1343432216,1343442600,1479,@DanellJLeyva good luck to u and all the team USA gymnasts :) #teamusa #gymnastics #london2012
1343432212,1343442619,1480,@deblamb67 me too! (avoid spoilers) #Olympics I am a big fan of the men's gymnastics (yummy!)
1343432153,1343442625,1481,RT @tamarakryschuk: I'm just excited to watch the gymnastics :$ #Olympics2012
1343432134,1343442665,1482,“@joannasalvagna: Can't wait to watching gymnastics and diving! #London2012 #myfav”
1343432084,1343442690,1483,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343432043,1343442723,1484,So so SO excited to watch gymnastics for the next couple weeks. #Olympics
1343432008,1343442742,1485,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343431996,1343442755,1486,RT @Ali_Dee: Gymnastics fans for olympics follow her! RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2 ...
1343431994,1343442794,1487,Sad that none of #TeamUSA gymnastics will be at the opening ceremony :/ rest up for tomorrow!!! #London2012
1343431971,1343442799,1488,RT @_CarolynSmith: #London2012 has begun. Can't wait for gymnastics (ha.. but seriously) and to win some Olympic apparel from @TheHudson ...
1343431964,1343442821,1489,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343431937,1343442825,1490,RT @cheervideogod: Sad that none of #TeamUSA gymnastics will be at the opening ceremony :/ rest up for tomorrow!!! #London2012
1343431932,1343442860,1491,“@Ranihw: Summer #Olympics !!!! Staying inside for the next couple of weeks” serious? Wanna watch gymnastics together?! #London2102
1343431925,1343442870,1492,#olympics #torch #gymnastics http://t.co/P6QcVzlQ
1343431918,1343442874,1493,RT @xshellzonex: Sooo excited to watch @TeamGB @BGMediaTeam gymnastics in #london2012 but first to watch the #openingceremony 😊🇬🇧
1343431868,1343442935,1494,RT @diaryteenbaker: why is women's gymnastics at 9:40 in the morning on sunday?!? #London2012
1343431864,1343442987,1495,RT @sunshineisshort: Louis Smith for gymnastics #London2012 ;) <3 http://t.co/hLl6sVA6
1343431859,1343443039,1496,Tweet @NBCOlympics #Olympics gymnastics is always fun to watch. those people are SO talented!!
1343431839,1343443041,1497,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
1343431829,1343443073,1498,RT @cheervideogod: Sad that none of #TeamUSA gymnastics will be at the opening ceremony :/ rest up for tomorrow!!! #London2012
1343431802,1343443104,1499,im looking forward to usains bolts race and watching the gymnastics. that is all #olympics #teamjamaica
1343431791,1343443116,1500,RT @ChurchMonica: Cant wait to watch USA diving and gymnastics #London2012 #Olympics #Excited
1343431764,1343443163,1501,Ready for some track&Field and gymnastics #Olympics
1343431760,1343443197,1502,RT @AAinsworthNBC: Who else can't wait for gymnastics to begin tomorrow!? #london2012 #gymnastics
